Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,228.27000427246094,230.9499969482422,226.4199981689453,230.44000244140625,228.8636474609375,2521700
2022-10-04,230.97999572753906,234.08999633789062,229.8000030517578,233.02000427246094,231.42599487304688,2331000
2022-10-05,232.6300048828125,235.4199981689453,230.9600067138672,233.82000732421875,232.22052001953125,2060400
2022-10-06,232.52000427246094,233.13999938964844,230.22999572753906,230.94000244140625,229.3602294921875,1523800
2022-10-07,230.0,231.52000427246094,228.57000732421875,229.02999877929688,227.46328735351562,2060000
2022-10-10,231.0800018310547,234.13999938964844,229.88999938964844,232.14999389648438,230.5619354248047,1630100
2022-10-11,239.49000549316406,250.47999572753906,237.83999633789062,245.44000244140625,243.7610321044922,6256000
2022-10-12,244.36000061035156,248.72999572753906,243.41000366210938,246.44000244140625,244.7541961669922,2639800
2022-10-13,244.77000427246094,252.3699951171875,242.83999633789062,251.66000366210938,249.93849182128906,3288900
2022-10-14,252.0,253.11000061035156,250.22999572753906,251.33999633789062,249.62066650390625,2864400
2022-10-17,251.4199981689453,253.4199981689453,249.49000549316406,252.92999267578125,251.1997833251953,2577100
2022-10-18,253.86000061035156,254.6999969482422,251.02999877929688,252.1199951171875,250.39532470703125,2060000
2022-10-19,251.30999755859375,252.35000610351562,246.94000244140625,248.19000244140625,246.49221801757812,1883000
2022-10-20,247.5500030517578,249.05999755859375,246.00999450683594,247.4499969482422,245.7572784423828,2058000
2022-10-21,247.52000427246094,252.38999938964844,247.00999450683594,251.94000244140625,250.21656799316406,3531200
2022-10-24,254.9499969482422,261.5899963378906,254.89999389648438,261.32000732421875,259.53240966796875,2883200
2022-10-25,260.489990234375,261.7900085449219,257.19000244140625,259.989990234375,258.21148681640625,2548900
2022-10-26,262.989990234375,267.9800109863281,261.510009765625,266.6600036621094,264.83587646484375,3008900
2022-10-27,268.0,269.30999755859375,265.8800048828125,267.2300109863281,265.4019775390625,2260900
2022-10-28,269.67999267578125,274.5400085449219,269.1199951171875,273.80999755859375,271.93695068359375,2924100
2022-10-31,269.20001220703125,271.80999755859375,268.0,270.3500061035156,268.5006408691406,3033600
2022-10-03,228.27000427246094,230.9499969482422,226.4199981689453,230.44000244140625,228.8636474609375,2521700
2022-10-04,230.97999572753906,234.08999633789062,229.8000030517578,233.02000427246094,231.42599487304688,2331000
