Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,105.62000274658203,108.36000061035156,104.45999908447266,107.7300033569336,106.77469635009766,12248100
2022-10-04,110.61000061035156,112.98999786376953,109.86000061035156,112.7699966430664,111.7699966430664,16013600
2022-10-05,109.75,110.94999694824219,108.83000183105469,110.38999938964844,110.38999938964844,10943500
2022-10-06,109.45999908447266,110.19000244140625,107.94000244140625,108.13999938964844,108.13999938964844,11521400
2022-10-07,107.5199966430664,107.70999908447266,105.2699966430664,105.9800033569336,105.9800033569336,11681100
2022-10-10,106.7300033569336,107.30999755859375,104.5199966430664,104.98999786376953,104.98999786376953,8931700
2022-10-11,104.37000274658203,104.54000091552734,101.8499984741211,101.95999908447266,101.95999908447266,12739700
2022-10-12,101.80000305175781,104.7300033569336,101.27999877929688,103.61000061035156,103.61000061035156,13181000
2022-10-13,101.9800033569336,109.9000015258789,101.76000213623047,109.37000274658203,109.37000274658203,22398700
2022-10-14,111.95999908447266,115.23999786376953,110.72000122070312,111.19000244140625,111.19000244140625,33387100
2022-10-17,115.41000366210938,117.01000213623047,114.31999969482422,115.86000061035156,115.86000061035156,22276300
2022-10-18,119.66000366210938,120.13999938964844,116.95999908447266,118.83999633789062,118.83999633789062,21539700
2022-10-19,117.98999786376953,118.83000183105469,115.66999816894531,116.51000213623047,116.51000213623047,17072000
2022-10-20,117.16000366210938,118.70999908447266,115.6500015258789,116.12999725341797,116.12999725341797,12207400
2022-10-21,116.45999908447266,122.38999938964844,116.33000183105469,122.2300033569336,122.2300033569336,20593300
2022-10-24,122.06999969482422,123.0999984741211,121.33000183105469,122.37999725341797,122.37999725341797,12624200
2022-10-25,121.8499984741211,123.2699966430664,120.88999938964844,122.69999694824219,122.69999694824219,11289100
2022-10-26,123.0,125.19999694824219,122.87999725341797,124.11000061035156,124.11000061035156,11667000
2022-10-27,125.19999694824219,126.19999694824219,124.20999908447266,124.5999984741211,124.5999984741211,10727600
2022-10-28,125.29000091552734,126.27999877929688,124.05000305175781,126.08000183105469,126.08000183105469,11859500
2022-10-31,125.69999694824219,127.43000030517578,125.58999633789062,125.87999725341797,125.87999725341797,13295200
2022-10-03,105.62000274658203,108.36000061035156,104.45999908447266,107.7300033569336,106.77469635009766,12248100
2022-10-04,110.61000061035156,112.98999786376953,109.86000061035156,112.7699966430664,111.7699966430664,16013600
2022-10-05,109.75,110.94999694824219,108.83000183105469,110.38999938964844,110.38999938964844,10943500
2022-10-06,109.45999908447266,110.19000244140625,107.94000244140625,108.13999938964844,108.13999938964844,11521400
2022-10-07,107.5199966430664,107.70999908447266,105.2699966430664,105.9800033569336,105.9800033569336,11681100
2022-10-10,106.7300033569336,107.30999755859375,104.5199966430664,104.98999786376953,104.98999786376953,8931700
2022-10-11,104.37000274658203,104.54000091552734,101.8499984741211,101.95999908447266,101.95999908447266,12739700
2022-10-12,101.80000305175781,104.7300033569336,101.27999877929688,103.61000061035156,103.61000061035156,13181000
2022-10-13,101.9800033569336,109.9000015258789,101.76000213623047,109.37000274658203,109.37000274658203,22398700
2022-10-14,111.95999908447266,115.23999786376953,110.72000122070312,111.19000244140625,111.19000244140625,33387100
2022-10-17,115.41000366210938,117.01000213623047,114.31999969482422,115.86000061035156,115.86000061035156,22276300
2022-10-18,119.66000366210938,120.13999938964844,116.95999908447266,118.83999633789062,118.83999633789062,21539700
2022-10-19,117.98999786376953,118.83000183105469,115.66999816894531,116.51000213623047,116.51000213623047,17072000
2022-10-20,117.16000366210938,118.70999908447266,115.6500015258789,116.12999725341797,116.12999725341797,12207400
2022-10-21,116.45999908447266,122.38999938964844,116.33000183105469,122.2300033569336,122.2300033569336,20593300
2022-10-24,122.06999969482422,123.0999984741211,121.33000183105469,122.37999725341797,122.37999725341797,12624200
2022-10-25,121.8499984741211,123.2699966430664,120.88999938964844,122.69999694824219,122.69999694824219,11289100
2022-10-26,123.0,125.19999694824219,122.87999725341797,124.11000061035156,124.11000061035156,11667000
2022-10-27,125.19999694824219,126.19999694824219,124.20999908447266,124.5999984741211,124.5999984741211,10727600
2022-10-28,125.29000091552734,126.27999877929688,124.05000305175781,126.08000183105469,126.08000183105469,11859500
2022-10-31,125.69999694824219,127.43000030517578,125.58999633789062,125.87999725341797,125.87999725341797,13295200
