Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,297.1700134277344,301.2300109863281,291.1000061035156,299.1499938964844,299.1499938964844,1938800
2022-10-04,306.79998779296875,315.1600036621094,305.8800048828125,314.8699951171875,314.8699951171875,2399500
2022-10-05,306.5799865722656,310.2099914550781,303.6000061035156,309.0,309.0,1992800
2022-10-06,307.3900146484375,309.0799865722656,303.4200134277344,304.6700134277344,304.6700134277344,1367400
2022-10-07,304.0,305.1499938964844,299.1499938964844,301.0799865722656,301.0799865722656,1790100
2022-10-10,303.6300048828125,304.7200012207031,298.42999267578125,300.5400085449219,300.5400085449219,1309600
2022-10-11,298.010009765625,302.5199890136719,293.9200134277344,294.2099914550781,294.2099914550781,2392800
2022-10-12,293.989990234375,299.7799987792969,291.7099914550781,295.30999755859375,295.30999755859375,1763800
2022-10-13,290.4200134277344,308.760009765625,287.75,307.07000732421875,307.07000732421875,2724900
2022-10-14,307.4599914550781,311.6199951171875,299.07000732421875,299.989990234375,299.989990234375,2397600
2022-10-17,304.4100036621094,311.6199951171875,304.1400146484375,306.7099914550781,306.7099914550781,3118600
2022-10-18,321.6700134277344,324.4800109863281,312.0,313.8500061035156,313.8500061035156,6428600
2022-10-19,312.6099853515625,314.7900085449219,308.05999755859375,311.760009765625,311.760009765625,2363800
2022-10-20,312.1000061035156,316.04998779296875,309.0,310.80999755859375,310.80999755859375,2382300
2022-10-21,311.0,325.7699890136719,309.489990234375,325.1000061035156,325.1000061035156,3545700
2022-10-24,328.5,331.239990234375,325.8500061035156,328.70001220703125,328.70001220703125,2232600
2022-10-25,327.8599853515625,333.6000061035156,325.9200134277344,332.3999938964844,332.3999938964844,1837700
2022-10-26,334.5199890136719,338.6700134277344,334.1400146484375,335.69000244140625,335.69000244140625,2176700
2022-10-27,339.30999755859375,341.92999267578125,336.5299987792969,337.17999267578125,337.17999267578125,1998800
2022-10-28,338.5199890136719,342.5799865722656,336.0,341.82000732421875,341.82000732421875,1677100
2022-10-31,341.07000732421875,346.17999267578125,340.57000732421875,344.510009765625,344.510009765625,2224000
2022-10-03,297.1700134277344,301.2300109863281,291.1000061035156,299.1499938964844,299.1499938964844,1938800
2022-10-04,306.79998779296875,315.1600036621094,305.8800048828125,314.8699951171875,314.8699951171875,2399500
2022-10-05,306.5799865722656,310.2099914550781,303.6000061035156,309.0,309.0,1992800
2022-10-06,307.3900146484375,309.0799865722656,303.4200134277344,304.6700134277344,304.6700134277344,1367400
2022-10-07,304.0,305.1499938964844,299.1499938964844,301.0799865722656,301.0799865722656,1790100
2022-10-10,303.6300048828125,304.7200012207031,298.42999267578125,300.5400085449219,300.5400085449219,1309600
2022-10-11,298.010009765625,302.5199890136719,293.9200134277344,294.2099914550781,294.2099914550781,2392800
2022-10-12,293.989990234375,299.7799987792969,291.7099914550781,295.30999755859375,295.30999755859375,1763800
2022-10-13,290.4200134277344,308.760009765625,287.75,307.07000732421875,307.07000732421875,2724900
2022-10-14,307.4599914550781,311.6199951171875,299.07000732421875,299.989990234375,299.989990234375,2397600
2022-10-17,304.4100036621094,311.6199951171875,304.1400146484375,306.7099914550781,306.7099914550781,3118600
2022-10-18,321.6700134277344,324.4800109863281,312.0,313.8500061035156,313.8500061035156,6428600
2022-10-19,312.6099853515625,314.7900085449219,308.05999755859375,311.760009765625,311.760009765625,2363800
2022-10-20,312.1000061035156,316.04998779296875,309.0,310.80999755859375,310.80999755859375,2382300
2022-10-21,311.0,325.7699890136719,309.489990234375,325.1000061035156,325.1000061035156,3545700
2022-10-24,328.5,331.239990234375,325.8500061035156,328.70001220703125,328.70001220703125,2232600
2022-10-25,327.8599853515625,333.6000061035156,325.9200134277344,332.3999938964844,332.3999938964844,1837700
2022-10-26,334.5199890136719,338.6700134277344,334.1400146484375,335.69000244140625,335.69000244140625,2176700
2022-10-27,339.30999755859375,341.92999267578125,336.5299987792969,337.17999267578125,337.17999267578125,1998800
2022-10-28,338.5199890136719,342.5799865722656,336.0,341.82000732421875,341.82000732421875,1677100
2022-10-31,341.07000732421875,346.17999267578125,340.57000732421875,344.510009765625,344.510009765625,2224000
