Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,179.33999633789062,183.36000061035156,178.14999389648438,181.64999389648438,181.24488830566406,8842300
2022-10-04,185.0500030517578,186.2100067138672,183.07000732421875,185.64999389648438,185.2359619140625,7081400
2022-10-05,183.33999633789062,188.82000732421875,182.36000061035156,187.6699981689453,187.25146484375,6119900
2022-10-06,186.64999389648438,188.0500030517578,185.25,185.58999633789062,185.1761016845703,5163000
2022-10-07,183.4499969482422,184.61000061035156,181.92999267578125,183.8300018310547,183.42002868652344,5610300
2022-10-10,184.1300048828125,184.77999877929688,180.89999389648438,182.17999267578125,181.77369689941406,4743800
2022-10-11,180.3699951171875,181.63999938964844,178.19000244140625,179.13999938964844,178.74049377441406,6294500
2022-10-12,179.08999633789062,180.58999633789062,178.22000122070312,178.24000549316406,177.84249877929688,4884300
2022-10-13,175.0,185.3699951171875,174.60000610351562,184.66000366210938,184.24818420410156,8426400
2022-10-14,186.7899932861328,187.1300048828125,182.07000732421875,182.6199951171875,182.2127227783203,6449400
2022-10-17,186.0,188.57000732421875,182.85000610351562,185.25,184.8368682861328,13952100
2022-10-18,189.49000549316406,190.19000244140625,185.74000549316406,187.1699981689453,186.75257873535156,5209200
2022-10-19,185.49000549316406,187.63999938964844,184.75999450683594,186.41000366210938,185.99427795410156,4927000
2022-10-20,186.4600067138672,190.97999572753906,186.42999267578125,187.22000122070312,186.80247497558594,5706700
2022-10-21,185.8000030517578,190.9499969482422,185.0500030517578,190.3699951171875,189.9454345703125,7582500
2022-10-24,191.41000366210938,193.1300048828125,189.10000610351562,190.7100067138672,190.28469848632812,7299200
2022-10-25,190.8699951171875,195.22999572753906,190.72000122070312,194.3800048828125,193.94650268554688,11907200
2022-10-26,196.5800018310547,206.3699951171875,196.5,203.3300018310547,202.8765411376953,15450000
2022-10-27,203.32000732421875,206.32000732421875,201.58999633789062,204.2899932861328,203.8343963623047,7946700
2022-10-28,205.0,211.52000427246094,203.30999755859375,209.33999633789062,208.87313842773438,8455600
2022-10-31,208.9199981689453,209.6199951171875,206.1999969482422,207.16000366210938,206.697998046875,8674100
2022-10-03,179.33999633789062,183.36000061035156,178.14999389648438,181.64999389648438,181.24488830566406,8842300
2022-10-04,185.0500030517578,186.2100067138672,183.07000732421875,185.64999389648438,185.2359619140625,7081400
2022-10-05,183.33999633789062,188.82000732421875,182.36000061035156,187.6699981689453,187.25146484375,6119900
2022-10-06,186.64999389648438,188.0500030517578,185.25,185.58999633789062,185.1761016845703,5163000
2022-10-07,183.4499969482422,184.61000061035156,181.92999267578125,183.8300018310547,183.42002868652344,5610300
2022-10-10,184.1300048828125,184.77999877929688,180.89999389648438,182.17999267578125,181.77369689941406,4743800
2022-10-11,180.3699951171875,181.63999938964844,178.19000244140625,179.13999938964844,178.74049377441406,6294500
2022-10-12,179.08999633789062,180.58999633789062,178.22000122070312,178.24000549316406,177.84249877929688,4884300
2022-10-13,175.0,185.3699951171875,174.60000610351562,184.66000366210938,184.24818420410156,8426400
2022-10-14,186.7899932861328,187.1300048828125,182.07000732421875,182.6199951171875,182.2127227783203,6449400
2022-10-17,186.0,188.57000732421875,182.85000610351562,185.25,184.8368682861328,13952100
2022-10-18,189.49000549316406,190.19000244140625,185.74000549316406,187.1699981689453,186.75257873535156,5209200
2022-10-19,185.49000549316406,187.63999938964844,184.75999450683594,186.41000366210938,185.99427795410156,4927000
2022-10-20,186.4600067138672,190.97999572753906,186.42999267578125,187.22000122070312,186.80247497558594,5706700
2022-10-21,185.8000030517578,190.9499969482422,185.0500030517578,190.3699951171875,189.9454345703125,7582500
2022-10-24,191.41000366210938,193.1300048828125,189.10000610351562,190.7100067138672,190.28469848632812,7299200
2022-10-25,190.8699951171875,195.22999572753906,190.72000122070312,194.3800048828125,193.94650268554688,11907200
2022-10-26,196.5800018310547,206.3699951171875,196.5,203.3300018310547,202.8765411376953,15450000
2022-10-27,203.32000732421875,206.32000732421875,201.58999633789062,204.2899932861328,203.8343963623047,7946700
2022-10-28,205.0,211.52000427246094,203.30999755859375,209.33999633789062,208.87313842773438,8455600
2022-10-31,208.9199981689453,209.6199951171875,206.1999969482422,207.16000366210938,206.697998046875,8674100
