Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,148.97000122070312,152.33999633789062,148.3000030517578,151.72999572753906,150.5653076171875,9597400
2022-10-04,154.42999267578125,157.8800048828125,153.6300048828125,157.6300048828125,156.42002868652344,9520200
2022-10-05,155.83999633789062,159.72999572753906,154.8000030517578,158.52999877929688,157.3131103515625,10633100
2022-10-06,157.33999633789062,161.94000244140625,157.1999969482422,161.4199981689453,160.18092346191406,9498300
2022-10-07,162.50999450683594,163.92999267578125,159.05999755859375,160.02999877929688,158.80160522460938,9972500
2022-10-10,161.0,161.47000122070312,156.44000244140625,157.13999938964844,155.93377685546875,5904500
2022-10-11,154.75,159.92999267578125,154.11000061035156,157.1699981689453,155.9635467529297,7533300
2022-10-12,156.13999938964844,158.80999755859375,155.52000427246094,157.63999938964844,156.42994689941406,4942000
2022-10-13,156.35000610351562,165.99000549316406,156.35000610351562,165.27999877929688,164.01129150390625,10227500
2022-10-14,164.0399932861328,165.4600067138672,159.92999267578125,160.13999938964844,158.91075134277344,7327900
2022-10-17,163.2899932861328,164.91000366210938,161.10000610351562,161.30999755859375,160.07177734375,5890400
2022-10-18,162.36000061035156,163.30999755859375,158.9600067138672,162.72000122070312,161.470947265625,5631200
2022-10-19,163.58999633789062,169.2100067138672,163.58999633789062,168.0,166.71041870117188,9766800
2022-10-20,169.3000030517578,171.82000732421875,167.94000244140625,168.9600067138672,167.66305541992188,8871500
2022-10-21,169.14999389648438,173.83999633789062,168.85000610351562,173.19000244140625,171.86058044433594,7971300
2022-10-24,172.0800018310547,174.6699981689453,171.61000061035156,173.1300048828125,171.80104064941406,7007700
2022-10-25,173.05999755859375,175.0,172.1699981689453,174.92999267578125,173.58721923828125,7280600
2022-10-26,175.32000732421875,178.47999572753906,175.1699981689453,177.08999633789062,175.7306365966797,6865300
2022-10-27,179.88999938964844,181.39999389648438,177.47999572753906,177.89999389648438,176.534423828125,9177400
2022-10-28,181.47000122070312,182.86000061035156,176.52999877929688,179.97999572753906,178.5984649658203,10773900
2022-10-31,178.05999755859375,183.83999633789062,178.05999755859375,180.89999389648438,179.5113983154297,13281000
2022-10-03,148.97000122070312,152.33999633789062,148.3000030517578,151.72999572753906,150.5653076171875,9597400
2022-10-04,154.42999267578125,157.8800048828125,153.6300048828125,157.6300048828125,156.42002868652344,9520200
2022-10-05,155.83999633789062,159.72999572753906,154.8000030517578,158.52999877929688,157.3131103515625,10633100
2022-10-06,157.33999633789062,161.94000244140625,157.1999969482422,161.4199981689453,160.18092346191406,9498300
2022-10-07,162.50999450683594,163.92999267578125,159.05999755859375,160.02999877929688,158.80160522460938,9972500
2022-10-10,161.0,161.47000122070312,156.44000244140625,157.13999938964844,155.93377685546875,5904500
2022-10-11,154.75,159.92999267578125,154.11000061035156,157.1699981689453,155.9635467529297,7533300
2022-10-12,156.13999938964844,158.80999755859375,155.52000427246094,157.63999938964844,156.42994689941406,4942000
2022-10-13,156.35000610351562,165.99000549316406,156.35000610351562,165.27999877929688,164.01129150390625,10227500
2022-10-14,164.0399932861328,165.4600067138672,159.92999267578125,160.13999938964844,158.91075134277344,7327900
2022-10-17,163.2899932861328,164.91000366210938,161.10000610351562,161.30999755859375,160.07177734375,5890400
2022-10-18,162.36000061035156,163.30999755859375,158.9600067138672,162.72000122070312,161.470947265625,5631200
2022-10-19,163.58999633789062,169.2100067138672,163.58999633789062,168.0,166.71041870117188,9766800
2022-10-20,169.3000030517578,171.82000732421875,167.94000244140625,168.9600067138672,167.66305541992188,8871500
2022-10-21,169.14999389648438,173.83999633789062,168.85000610351562,173.19000244140625,171.86058044433594,7971300
2022-10-24,172.0800018310547,174.6699981689453,171.61000061035156,173.1300048828125,171.80104064941406,7007700
2022-10-25,173.05999755859375,175.0,172.1699981689453,174.92999267578125,173.58721923828125,7280600
2022-10-26,175.32000732421875,178.47999572753906,175.1699981689453,177.08999633789062,175.7306365966797,6865300
2022-10-27,179.88999938964844,181.39999389648438,177.47999572753906,177.89999389648438,176.534423828125,9177400
2022-10-28,181.47000122070312,182.86000061035156,176.52999877929688,179.97999572753906,178.5984649658203,10773900
2022-10-31,178.05999755859375,183.83999633789062,178.05999755859375,180.89999389648438,179.5113983154297,13281000
