Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,167.42999267578125,173.3699951171875,166.0500030517578,171.22999572753906,170.0918731689453,3444700
2022-10-04,174.3000030517578,180.19000244140625,174.2100067138672,179.6300048828125,178.43605041503906,4008200
2022-10-05,177.14999389648438,180.25999450683594,176.69000244140625,178.3800048828125,177.19435119628906,3067400
2022-10-06,177.41000366210938,180.97999572753906,176.88999938964844,178.80999755859375,177.62149047851562,2415000
2022-10-07,176.72000122070312,178.9600067138672,175.13999938964844,177.5500030517578,176.369873046875,2759200
2022-10-10,179.80999755859375,181.16000366210938,176.07000732421875,178.6699981689453,177.482421875,2633900
2022-10-11,176.82000732421875,183.0800018310547,176.6699981689453,179.75,178.5552520751953,2542400
2022-10-12,179.47999572753906,181.1199951171875,178.77999877929688,179.5,178.30691528320312,2260800
2022-10-13,173.75,184.9499969482422,172.7100067138672,183.13999938964844,181.92271423339844,3745900
2022-10-14,183.75,184.3300018310547,177.52999877929688,178.19000244140625,177.005615234375,2830200
2022-10-17,182.3000030517578,184.30999755859375,179.1999969482422,180.8000030517578,179.5982666015625,2940000
2022-10-18,184.89999389648438,185.52999877929688,180.91000366210938,183.5500030517578,182.32998657226562,2674000
2022-10-19,182.94000244140625,185.6999969482422,182.0,184.41000366210938,183.1842803955078,2088700
2022-10-20,184.5399932861328,185.74000549316406,180.4600067138672,180.5399932861328,179.33998107910156,2953900
2022-10-21,179.72999572753906,190.41000366210938,179.2100067138672,190.22000122070312,190.22000122070312,3483800
2022-10-24,188.64999389648438,192.13999938964844,188.4499969482422,191.3000030517578,191.3000030517578,2919500
2022-10-25,190.2899932861328,195.6699981689453,188.9199981689453,194.83999633789062,194.83999633789062,2545000
2022-10-26,198.3000030517578,199.5800018310547,194.57000732421875,196.9600067138672,196.9600067138672,3546000
2022-10-27,210.14999389648438,217.1300048828125,207.3699951171875,212.13999938964844,212.13999938964844,7872200
2022-10-28,212.5,219.5,211.2100067138672,219.33999633789062,219.33999633789062,5161000
2022-10-31,215.33999633789062,218.8699951171875,215.00999450683594,216.4600067138672,216.4600067138672,3786100
2022-10-03,167.42999267578125,173.3699951171875,166.0500030517578,171.22999572753906,170.0918731689453,3444700
2022-10-04,174.3000030517578,180.19000244140625,174.2100067138672,179.6300048828125,178.43605041503906,4008200
2022-10-05,177.14999389648438,180.25999450683594,176.69000244140625,178.3800048828125,177.19435119628906,3067400
2022-10-06,177.41000366210938,180.97999572753906,176.88999938964844,178.80999755859375,177.62149047851562,2415000
2022-10-07,176.72000122070312,178.9600067138672,175.13999938964844,177.5500030517578,176.369873046875,2759200
2022-10-10,179.80999755859375,181.16000366210938,176.07000732421875,178.6699981689453,177.482421875,2633900
2022-10-11,176.82000732421875,183.0800018310547,176.6699981689453,179.75,178.5552520751953,2542400
2022-10-12,179.47999572753906,181.1199951171875,178.77999877929688,179.5,178.30691528320312,2260800
2022-10-13,173.75,184.9499969482422,172.7100067138672,183.13999938964844,181.92271423339844,3745900
2022-10-14,183.75,184.3300018310547,177.52999877929688,178.19000244140625,177.005615234375,2830200
2022-10-17,182.3000030517578,184.30999755859375,179.1999969482422,180.8000030517578,179.5982666015625,2940000
2022-10-18,184.89999389648438,185.52999877929688,180.91000366210938,183.5500030517578,182.32998657226562,2674000
2022-10-19,182.94000244140625,185.6999969482422,182.0,184.41000366210938,183.1842803955078,2088700
2022-10-20,184.5399932861328,185.74000549316406,180.4600067138672,180.5399932861328,179.33998107910156,2953900
2022-10-21,179.72999572753906,190.41000366210938,179.2100067138672,190.22000122070312,190.22000122070312,3483800
2022-10-24,188.64999389648438,192.13999938964844,188.4499969482422,191.3000030517578,191.3000030517578,2919500
2022-10-25,190.2899932861328,195.6699981689453,188.9199981689453,194.83999633789062,194.83999633789062,2545000
2022-10-26,198.3000030517578,199.5800018310547,194.57000732421875,196.9600067138672,196.9600067138672,3546000
2022-10-27,210.14999389648438,217.1300048828125,207.3699951171875,212.13999938964844,212.13999938964844,7872200
2022-10-28,212.5,219.5,211.2100067138672,219.33999633789062,219.33999633789062,5161000
2022-10-31,215.33999633789062,218.8699951171875,215.00999450683594,216.4600067138672,216.4600067138672,3786100
