Date,Open,High,Low,Close,Adj Close,Volume
2022-10-03,86.72000122070312,87.9000015258789,86.0199966430664,87.55000305175781,87.55000305175781,9186900
2022-10-04,87.54000091552734,88.6500015258789,87.0,88.38999938964844,88.38999938964844,7373000
2022-10-05,88.58000183105469,88.77999877929688,88.0199966430664,88.38999938964844,88.38999938964844,6065700
2022-10-06,87.76000213623047,88.01000213623047,87.2300033569336,87.44000244140625,87.44000244140625,8055500
2022-10-07,87.87999725341797,88.30000305175781,87.12000274658203,87.5999984741211,87.5999984741211,8837400
2022-10-10,89.93000030517578,91.58999633789062,89.70999908447266,90.4800033569336,90.4800033569336,14485000
2022-10-11,90.43000030517578,91.9800033569336,90.19999694824219,91.05000305175781,91.05000305175781,9743500
2022-10-12,91.25,91.72000122070312,90.37000274658203,90.41999816894531,90.41999816894531,8522200
2022-10-13,89.5,92.72000122070312,89.2699966430664,92.48999786376953,92.48999786376953,9382800
2022-10-14,92.2699966430664,93.36000061035156,91.73999786376953,92.18000030517578,92.18000030517578,9847600
2022-10-17,92.83999633789062,94.37000274658203,92.44999694824219,94.12000274658203,94.12000274658203,12139700
2022-10-18,94.41999816894531,95.31999969482422,94.0199966430664,94.61000061035156,94.61000061035156,9530400
2022-10-19,94.91000366210938,94.91000366210938,93.0999984741211,93.26000213623047,93.26000213623047,8546100
2022-10-20,93.19999694824219,93.4000015258789,92.36000061035156,92.94000244140625,92.94000244140625,7626000
2022-10-21,92.83999633789062,95.95999908447266,92.63999938964844,95.66999816894531,95.66999816894531,10297200
2022-10-24,96.44999694824219,98.41999816894531,96.2699966430664,97.37000274658203,97.37000274658203,11414900
2022-10-25,96.86000061035156,98.29000091552734,96.3499984741211,97.70999908447266,97.70999908447266,8747900
2022-10-26,98.29000091552734,99.27999877929688,98.0,98.41000366210938,98.41000366210938,10374700
2022-10-27,99.83999633789062,101.5,99.5,99.73999786376953,99.73999786376953,12218400
2022-10-28,100.23999786376953,101.13999938964844,98.55000305175781,100.7699966430664,100.7699966430664,11228000
2022-10-31,99.94999694824219,101.36000061035156,99.30999755859375,101.19999694824219,101.19999694824219,11043800
2022-10-03,86.72000122070312,87.9000015258789,86.0199966430664,87.55000305175781,87.55000305175781,9186900
2022-10-04,87.54000091552734,88.6500015258789,87.0,88.38999938964844,88.38999938964844,7373000
2022-10-05,88.58000183105469,88.77999877929688,88.0199966430664,88.38999938964844,88.38999938964844,6065700
2022-10-06,87.76000213623047,88.01000213623047,87.2300033569336,87.44000244140625,87.44000244140625,8055500
2022-10-07,87.87999725341797,88.30000305175781,87.12000274658203,87.5999984741211,87.5999984741211,8837400
2022-10-10,89.93000030517578,91.58999633789062,89.70999908447266,90.4800033569336,90.4800033569336,14485000
2022-10-11,90.43000030517578,91.9800033569336,90.19999694824219,91.05000305175781,91.05000305175781,9743500
2022-10-12,91.25,91.72000122070312,90.37000274658203,90.41999816894531,90.41999816894531,8522200
2022-10-13,89.5,92.72000122070312,89.2699966430664,92.48999786376953,92.48999786376953,9382800
2022-10-14,92.2699966430664,93.36000061035156,91.73999786376953,92.18000030517578,92.18000030517578,9847600
2022-10-17,92.83999633789062,94.37000274658203,92.44999694824219,94.12000274658203,94.12000274658203,12139700
2022-10-18,94.41999816894531,95.31999969482422,94.0199966430664,94.61000061035156,94.61000061035156,9530400
2022-10-19,94.91000366210938,94.91000366210938,93.0999984741211,93.26000213623047,93.26000213623047,8546100
2022-10-20,93.19999694824219,93.4000015258789,92.36000061035156,92.94000244140625,92.94000244140625,7626000
2022-10-21,92.83999633789062,95.95999908447266,92.63999938964844,95.66999816894531,95.66999816894531,10297200
2022-10-24,96.44999694824219,98.41999816894531,96.2699966430664,97.37000274658203,97.37000274658203,11414900
2022-10-25,96.86000061035156,98.29000091552734,96.3499984741211,97.70999908447266,97.70999908447266,8747900
2022-10-26,98.29000091552734,99.27999877929688,98.0,98.41000366210938,98.41000366210938,10374700
2022-10-27,99.83999633789062,101.5,99.5,99.73999786376953,99.73999786376953,12218400
2022-10-28,100.23999786376953,101.13999938964844,98.55000305175781,100.7699966430664,100.7699966430664,11228000
2022-10-31,99.94999694824219,101.36000061035156,99.30999755859375,101.19999694824219,101.19999694824219,11043800
